ベンダ,"GRAPHTEC Corporation"
モデル,"GL220"
バージョン,"Ver1.06  "
測定間隔,30s
測定点数,2290      
開始時刻,2015-05-14,14:42:55
終了時刻,2015-05-15,09:47:56
トリガ時刻,2015-05-14,14:43:05
アンプ設定
CH,信号名,入力,レンジ,フィルタ,スパン
CH1," CH 1",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH2," CH 2",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH3," CH 3",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH4," CH 4",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH5," CH 5",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH6," CH 6",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH7," CH 7",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH8," CH 8",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH9," CH 9",DC,2V,Off,+1.0000,-1.0000,[ V]
CH10," CH10",DC,2V,Off,+1.0000,-1.0000,[ V]
Logic/Pulse,Off
測定値
番号,日付 時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1  -10 ,Alarm Out
NO.,Time, ms,"degC","degC","degC","degC","degC","degC","degC","degC","V","V","A12345678910","AO1234"
         1,2015/05/14 14:43:05,  0,+24.3,+25.3,+25.6,+24.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4806,LLLLLLLLLL,LLLL
         2,2015/05/14 14:43:35,  0,+24.3,+25.2,+25.7,+24.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.4969,LLLLLLLLLL,LLLL
         3,2015/05/14 14:44:05,  0,+24.3,+25.3,+25.7,+24.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4797,LLLLLLLLLL,LLLL
         4,2015/05/14 14:44:35,  0,+24.3,+25.3,+25.5,+24.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4330,LLLLLLLLLL,LLLL
         5,2015/05/14 14:45:05,  0,+24.3,+25.4,+25.3,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3693,LLLLLLLLLL,LLLL
         6,2015/05/14 14:45:35,  0,+24.3,+25.3,+25.1,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3286,LLLLLLLLLL,LLLL
         7,2015/05/14 14:46:05,  0,+24.3,+25.3,+24.9,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2991,LLLLLLLLLL,LLLL
         8,2015/05/14 14:46:35,  0,+24.3,+25.2,+24.7,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2807,LLLLLLLLLL,LLLL
         9,2015/05/14 14:47:05,  0,+24.3,+25.2,+24.6,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2694,LLLLLLLLLL,LLLL
        10,2015/05/14 14:47:35,  0,+24.3,+25.2,+24.6,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2609,LLLLLLLLLL,LLLL
        11,2015/05/14 14:48:05,  0,+24.3,+25.2,+24.7,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2546,LLLLLLLLLL,LLLL
        12,2015/05/14 14:48:35,  0,+24.3,+25.1,+24.8,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2494,LLLLLLLLLL,LLLL
        13,2015/05/14 14:49:05,  0,+24.3,+25.1,+24.9,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2448,LLLLLLLLLL,LLLL
        14,2015/05/14 14:49:35,  0,+24.3,+25.1,+25.0,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2410,LLLLLLLLLL,LLLL
        15,2015/05/14 14:50:05,  0,+24.3,+25.0,+25.1,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2369,LLLLLLLLLL,LLLL
        16,2015/05/14 14:50:35,  0,+24.3,+24.9,+25.2,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2336,LLLLLLLLLL,LLLL
        17,2015/05/14 14:51:05,  0,+24.3,+24.9,+25.3,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2306,LLLLLLLLLL,LLLL
        18,2015/05/14 14:51:35,  0,+24.3,+24.8,+25.3,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2281,LLLLLLLLLL,LLLL
        19,2015/05/14 14:52:05,  0,+24.3,+24.7,+25.4,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2256,LLLLLLLLLL,LLLL
        20,2015/05/14 14:52:35,  0,+24.3,+24.7,+25.4,+24.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2234,LLLLLLLLLL,LLLL
        21,2015/05/14 14:53:05,  0,+24.4,+24.7,+25.6,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2210,LLLLLLLLLL,LLLL
        22,2015/05/14 14:53:35,  0,+24.4,+24.7,+25.7,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.2189,LLLLLLLLLL,LLLL
        23,2015/05/14 14:54:05,  0,+24.4,+24.6,+25.7,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2167,LLLLLLLLLL,LLLL
        24,2015/05/14 14:54:35,  0,+24.4,+24.5,+25.6,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2148,LLLLLLLLLL,LLLL
        25,2015/05/14 14:55:05,  0,+24.3,+24.5,+25.4,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2129,LLLLLLLLLL,LLLL
        26,2015/05/14 14:55:35,  0,+24.4,+24.3,+25.2,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2109,LLLLLLLLLL,LLLL
        27,2015/05/14 14:56:05,  0,+24.3,+24.3,+24.9,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2090,LLLLLLLLLL,LLLL
        28,2015/05/14 14:56:35,  0,+24.3,+24.2,+24.7,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2073,LLLLLLLLLL,LLLL
        29,2015/05/14 14:57:05,  0,+24.4,+24.1,+24.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2058,LLLLLLLLLL,LLLL
        30,2015/05/14 14:57:35,  0,+24.3,+24.1,+24.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2048,LLLLLLLLLL,LLLL
        31,2015/05/14 14:58:05,  0,+24.4,+24.1,+24.5,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2041,LLLLLLLLLL,LLLL
        32,2015/05/14 14:58:35,  0,+24.4,+23.8,+24.6,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2038,LLLLLLLLLL,LLLL
        33,2015/05/14 14:59:05,  0,+24.4,+24.0,+24.8,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2298,LLLLLLLLLL,LLLL
        34,2015/05/14 14:59:35,  0,+24.4,+24.1,+24.9,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3206,LLLLLLLLLL,LLLL
        35,2015/05/14 15:00:05,  0,+24.4,+24.3,+24.9,+24.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4435,LLLLLLLLLL,LLLL
        36,2015/05/14 15:00:35,  0,+24.4,+24.5,+25.0,+24.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.5191,LLLLLLLLLL,LLLL
        37,2015/05/14 15:01:05,  0,+24.4,+24.6,+25.1,+24.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5604,LLLLLLLLLL,LLLL
        38,2015/05/14 15:01:35,  0,+24.4,+24.7,+25.1,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5875,LLLLLLLLLL,LLLL
        39,2015/05/14 15:02:05,  0,+24.4,+24.8,+25.2,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6074,LLLLLLLLLL,LLLL
        40,2015/05/14 15:02:35,  0,+24.5,+24.9,+25.3,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6225,LLLLLLLLLL,LLLL
        41,2015/05/14 15:03:05,  0,+24.4,+25.1,+25.4,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6354,LLLLLLLLLL,LLLL
        42,2015/05/14 15:03:35,  0,+24.4,+25.1,+25.5,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6460,LLLLLLLLLL,LLLL
        43,2015/05/14 15:04:05,  0,+24.4,+25.2,+25.5,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6562,LLLLLLLLLL,LLLL
        44,2015/05/14 15:04:35,  0,+24.4,+25.4,+25.6,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6664,LLLLLLLLLL,LLLL
        45,2015/05/14 15:05:05,  0,+24.5,+25.4,+25.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6519,LLLLLLLLLL,LLLL
        46,2015/05/14 15:05:35,  0,+24.5,+25.5,+25.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.6108,LLLLLLLLLL,LLLL
        47,2015/05/14 15:06:05,  0,+24.5,+25.6,+25.5,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5439,LLLLLLLLLL,LLLL
        48,2015/05/14 15:06:35,  0,+24.4,+25.5,+25.3,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4595,LLLLLLLLLL,LLLL
        49,2015/05/14 15:07:05,  0,+24.4,+25.6,+25.1,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3763,LLLLLLLLLL,LLLL
        50,2015/05/14 15:07:35,  0,+24.4,+25.5,+24.8,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3320,LLLLLLLLLL,LLLL
        51,2015/05/14 15:08:05,  0,+24.4,+25.6,+24.7,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3055,LLLLLLLLLL,LLLL
        52,2015/05/14 15:08:35,  0,+24.4,+25.5,+24.7,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2878,LLLLLLLLLL,LLLL
        53,2015/05/14 15:09:05,  0,+24.4,+25.5,+24.8,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2753,LLLLLLLLLL,LLLL
        54,2015/05/14 15:09:35,  0,+24.5,+25.5,+24.8,+24.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2659,LLLLLLLLLL,LLLL
        55,2015/05/14 15:10:05,  0,+24.4,+25.4,+24.9,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2581,LLLLLLLLLL,LLLL
        56,2015/05/14 15:10:35,  0,+24.5,+25.4,+25.0,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2515,LLLLLLLLLL,LLLL
        57,2015/05/14 15:11:05,  0,+24.4,+25.4,+25.1,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2461,LLLLLLLLLL,LLLL
        58,2015/05/14 15:11:35,  0,+24.4,+25.3,+25.2,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2410,LLLLLLLLLL,LLLL
        59,2015/05/14 15:12:05,  0,+24.4,+25.3,+25.2,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2369,LLLLLLLLLL,LLLL
        60,2015/05/14 15:12:35,  0,+24.4,+25.2,+25.3,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2328,LLLLLLLLLL,LLLL
        61,2015/05/14 15:13:05,  0,+24.5,+25.2,+25.4,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2296,LLLLLLLLLL,LLLL
        62,2015/05/14 15:13:35,  0,+24.4,+25.1,+25.4,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2273,LLLLLLLLLL,LLLL
        63,2015/05/14 15:14:05,  0,+24.4,+25.0,+25.5,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2245,LLLLLLLLLL,LLLL
        64,2015/05/14 15:14:35,  0,+24.5,+25.1,+25.6,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2217,LLLLLLLLLL,LLLL
        65,2015/05/14 15:15:05,  0,+24.5,+25.0,+25.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2189,LLLLLLLLLL,LLLL
        66,2015/05/14 15:15:35,  0,+24.4,+25.0,+25.7,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2163,LLLLLLLLLL,LLLL
        67,2015/05/14 15:16:05,  0,+24.5,+24.9,+25.5,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2140,LLLLLLLLLL,LLLL
        68,2015/05/14 15:16:35,  0,+24.5,+24.9,+25.3,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2116,LLLLLLLLLL,LLLL
        69,2015/05/14 15:17:05,  0,+24.5,+24.7,+25.2,+24.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2093,LLLLLLLLLL,LLLL
        70,2015/05/14 15:17:35,  0,+24.4,+24.6,+24.9,+24.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2073,LLLLLLLLLL,LLLL
        71,2015/05/14 15:18:05,  0,+24.5,+24.5,+24.7,+24.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2054,LLLLLLLLLL,LLLL
        72,2015/05/14 15:18:35,  0,+24.5,+24.4,+24.6,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2045,LLLLLLLLLL,LLLL
        73,2015/05/14 15:19:05,  0,+24.5,+24.4,+24.5,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2036,LLLLLLLLLL,LLLL
        74,2015/05/14 15:19:35,  0,+24.4,+24.3,+24.6,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2030,LLLLLLLLLL,LLLL
        75,2015/05/14 15:20:05,  0,+24.5,+24.3,+24.7,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2028,LLLLLLLLLL,LLLL
        76,2015/05/14 15:20:35,  0,+24.5,+24.2,+24.7,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2028,LLLLLLLLLL,LLLL
        77,2015/05/14 15:21:05,  0,+24.5,+24.1,+24.8,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2026,LLLLLLLLLL,LLLL
        78,2015/05/14 15:21:35,  0,+24.5,+24.0,+24.9,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2024,LLLLLLLLLL,LLLL
        79,2015/05/14 15:22:05,  0,+24.5,+24.0,+25.0,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2145,LLLLLLLLLL,LLLL
        80,2015/05/14 15:22:35,  0,+24.5,+24.1,+25.1,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2787,LLLLLLLLLL,LLLL
        81,2015/05/14 15:23:05,  0,+24.5,+24.2,+25.1,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4001,LLLLLLLLLL,LLLL
        82,2015/05/14 15:23:35,  0,+24.5,+24.4,+25.2,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4965,LLLLLLLLLL,LLLL
        83,2015/05/14 15:24:05,  0,+24.5,+24.6,+25.3,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5476,LLLLLLLLLL,LLLL
        84,2015/05/14 15:24:35,  0,+24.5,+24.6,+25.4,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5805,LLLLLLLLLL,LLLL
        85,2015/05/14 15:25:05,  0,+24.5,+24.8,+25.4,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6014,LLLLLLLLLL,LLLL
        86,2015/05/14 15:25:35,  0,+24.5,+24.9,+25.5,+24.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6194,LLLLLLLLLL,LLLL
        87,2015/05/14 15:26:05,  0,+24.5,+25.0,+25.6,+24.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6331,LLLLLLLLLL,LLLL
        88,2015/05/14 15:26:35,  0,+24.5,+25.1,+25.7,+24.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6449,LLLLLLLLLL,LLLL
        89,2015/05/14 15:27:05,  0,+24.5,+25.2,+25.8,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6549,LLLLLLLLLL,LLLL
        90,2015/05/14 15:27:35,  0,+24.5,+25.3,+25.6,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6648,LLLLLLLLLL,LLLL
        91,2015/05/14 15:28:05,  0,+24.5,+25.4,+25.4,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6698,LLLLLLLLLL,LLLL
        92,2015/05/14 15:28:35,  0,+24.5,+25.4,+25.2,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.6290,LLLLLLLLLL,LLLL
        93,2015/05/14 15:29:05,  0,+24.5,+25.6,+25.0,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5777,LLLLLLLLLL,LLLL
        94,2015/05/14 15:29:35,  0,+24.5,+25.5,+24.8,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5040,LLLLLLLLLL,LLLL
        95,2015/05/14 15:30:05,  0,+24.5,+25.5,+24.6,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4164,LLLLLLLLLL,LLLL
        96,2015/05/14 15:30:35,  0,+24.5,+25.5,+24.6,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3519,LLLLLLLLLL,LLLL
        97,2015/05/14 15:31:05,  0,+24.5,+25.5,+24.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3185,LLLLLLLLLL,LLLL
        98,2015/05/14 15:31:35,  0,+24.5,+25.6,+24.8,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2989,LLLLLLLLLL,LLLL
        99,2015/05/14 15:32:05,  0,+24.5,+25.5,+24.9,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2840,LLLLLLLLLL,LLLL
       100,2015/05/14 15:32:35,  0,+24.5,+25.4,+25.0,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2730,LLLLLLLLLL,LLLL
       101,2015/05/14 15:33:05,  0,+24.5,+25.4,+25.0,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2655,LLLLLLLLLL,LLLL
       102,2015/05/14 15:33:35,  0,+24.5,+25.4,+25.1,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2586,LLLLLLLLLL,LLLL
       103,2015/05/14 15:34:05,  0,+24.5,+25.4,+25.2,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2525,LLLLLLLLLL,LLLL
       104,2015/05/14 15:34:35,  0,+24.5,+25.3,+25.3,+24.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2471,LLLLLLLLLL,LLLL
       105,2015/05/14 15:35:05,  0,+24.5,+25.3,+25.4,+24.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2421,LLLLLLLLLL,LLLL
       106,2015/05/14 15:35:35,  0,+24.5,+25.2,+25.4,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2382,LLLLLLLLLL,LLLL
       107,2015/05/14 15:36:05,  0,+24.5,+25.2,+25.5,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2347,LLLLLLLLLL,LLLL
       108,2015/05/14 15:36:35,  0,+24.5,+25.2,+25.6,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2315,LLLLLLLLLL,LLLL
       109,2015/05/14 15:37:05,  0,+24.6,+25.1,+25.6,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2290,LLLLLLLLLL,LLLL
       110,2015/05/14 15:37:35,  0,+24.6,+25.1,+25.7,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2266,LLLLLLLLLL,LLLL
       111,2015/05/14 15:38:05,  0,+24.6,+25.0,+25.8,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2240,LLLLLLLLLL,LLLL
       112,2015/05/14 15:38:35,  0,+24.6,+24.9,+25.6,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2214,LLLLLLLLLL,LLLL
       113,2015/05/14 15:39:05,  0,+24.5,+24.8,+25.4,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2187,LLLLLLLLLL,LLLL
       114,2015/05/14 15:39:35,  0,+24.5,+24.8,+25.2,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2163,LLLLLLLLLL,LLLL
       115,2015/05/14 15:40:05,  0,+24.5,+24.6,+25.0,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2139,LLLLLLLLLL,LLLL
       116,2015/05/14 15:40:35,  0,+24.5,+24.6,+24.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2113,LLLLLLLLLL,LLLL
       117,2015/05/14 15:41:05,  0,+24.5,+24.5,+24.6,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2096,LLLLLLLLLL,LLLL
       118,2015/05/14 15:41:35,  0,+24.5,+24.5,+24.6,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2085,LLLLLLLLLL,LLLL
       119,2015/05/14 15:42:05,  0,+24.5,+24.4,+24.7,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2079,LLLLLLLLLL,LLLL
       120,2015/05/14 15:42:35,  0,+24.5,+24.3,+24.8,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2075,LLLLLLLLLL,LLLL
       121,2015/05/14 15:43:05,  0,+24.5,+24.3,+24.9,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2068,LLLLLLLLLL,LLLL
       122,2015/05/14 15:43:35,  0,+24.6,+24.2,+25.0,+24.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2063,LLLLLLLLLL,LLLL
       123,2015/05/14 15:44:05,  0,+24.5,+24.1,+25.0,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2065,LLLLLLLLLL,LLLL
       124,2015/05/14 15:44:35,  0,+24.5,+24.0,+25.1,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2063,LLLLLLLLLL,LLLL
       125,2015/05/14 15:45:05,  0,+24.5,+24.0,+25.2,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2364,LLLLLLLLLL,LLLL
       126,2015/05/14 15:45:35,  0,+24.5,+24.2,+25.3,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3277,LLLLLLLLLL,LLLL
       127,2015/05/14 15:46:05,  0,+24.5,+24.4,+25.3,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4473,LLLLLLLLLL,LLLL
       128,2015/05/14 15:46:35,  0,+24.5,+24.5,+25.4,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5201,LLLLLLLLLL,LLLL
       129,2015/05/14 15:47:05,  0,+24.5,+24.6,+25.5,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5608,LLLLLLLLLL,LLLL
       130,2015/05/14 15:47:35,  0,+24.5,+24.8,+25.6,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5902,LLLLLLLLLL,LLLL
       131,2015/05/14 15:48:05,  0,+24.5,+24.8,+25.6,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6115,LLLLLLLLLL,LLLL
       132,2015/05/14 15:48:35,  0,+24.5,+24.9,+25.7,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6277,LLLLLLLLLL,LLLL
       133,2015/05/14 15:49:05,  0,+24.5,+25.0,+25.7,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.6417,LLLLLLLLLL,LLLL
       134,2015/05/14 15:49:35,  0,+24.5,+25.2,+25.6,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6524,LLLLLLLLLL,LLLL
       135,2015/05/14 15:50:05,  0,+24.5,+25.2,+25.4,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.6644,LLLLLLLLLL,LLLL
       136,2015/05/14 15:50:35,  0,+24.6,+25.4,+25.2,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6736,LLLLLLLLLL,LLLL
       137,2015/05/14 15:51:05,  0,+24.5,+25.5,+25.0,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6751,LLLLLLLLLL,LLLL
       138,2015/05/14 15:51:35,  0,+24.6,+25.5,+24.7,+24.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.6330,LLLLLLLLLL,LLLL
       139,2015/05/14 15:52:05,  0,+24.5,+25.6,+24.6,+24.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.5810,LLLLLLLLLL,LLLL
       140,2015/05/14 15:52:35,  0,+24.5,+25.6,+24.6,+24.5,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.5022,LLLLLLLLLL,LLLL
