ベンダ,"GRAPHTEC Corporation"
モデル,"GL220"
バージョン,"Ver1.06  "
測定間隔,30s
測定点数,2512      
開始時刻,2015-04-29,18:57:28
終了時刻,2015-04-30,15:53:28
トリガ時刻,2015-04-29,18:57:38
アンプ設定
CH,信号名,入力,レンジ,フィルタ,スパン
CH1," CH 1",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH2," CH 2",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH3," CH 3",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH4," CH 4",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH5," CH 5",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH6," CH 6",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH7," CH 7",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH8," CH 8",TEMP,TC_T,Off,+50.0,+0.0,[degC]
CH9," CH 9",DC,2V,Off,+1.0000,-1.0000,[ V]
CH10," CH10",DC,2V,Off,+1.0000,-1.0000,[ V]
Logic/Pulse,Off
測定値
番号,日付 時間,ms,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Alarm1  -10 ,Alarm Out
NO.,Time, ms,"degC","degC","degC","degC","degC","degC","degC","degC","V","V","A12345678910","AO1234"
         1,2015/04/29 18:57:38,  0,+25.1,+25.0,+25.1,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3638,LLLLLLLLLL,LLLL
         2,2015/04/29 18:58:08,  0,+25.0,+24.9,+25.1,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4410,LLLLLLLLLL,LLLL
         3,2015/04/29 18:58:38,  0,+24.9,+24.8,+25.1,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4923,LLLLLLLLLL,LLLL
         4,2015/04/29 18:59:08,  0,+24.9,+24.6,+25.2,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5216,LLLLLLLLLL,LLLL
         5,2015/04/29 18:59:38,  0,+24.9,+24.5,+25.2,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5332,LLLLLLLLLL,LLLL
         6,2015/04/29 19:00:08,  0,+24.9,+24.4,+25.3,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5341,LLLLLLLLLL,LLLL
         7,2015/04/29 19:00:38,  0,+24.9,+24.3,+25.4,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5317,LLLLLLLLLL,LLLL
         8,2015/04/29 19:01:08,  0,+25.0,+24.1,+25.4,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5286,LLLLLLLLLL,LLLL
         9,2015/04/29 19:01:38,  0,+25.0,+24.1,+25.5,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5241,LLLLLLLLLL,LLLL
        10,2015/04/29 19:02:08,  0,+25.0,+24.1,+25.6,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.5209,LLLLLLLLLL,LLLL
        11,2015/04/29 19:02:38,  0,+25.0,+24.0,+25.6,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.5170,LLLLLLLLLL,LLLL
        12,2015/04/29 19:03:08,  0,+25.1,+24.1,+25.7,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5132,LLLLLLLLLL,LLLL
        13,2015/04/29 19:03:38,  0,+25.1,+24.1,+25.5,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5094,LLLLLLLLLL,LLLL
        14,2015/04/29 19:04:08,  0,+25.1,+24.1,+25.3,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5062,LLLLLLLLLL,LLLL
        15,2015/04/29 19:04:38,  0,+25.2,+24.1,+25.1,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5022,LLLLLLLLLL,LLLL
        16,2015/04/29 19:05:08,  0,+25.2,+24.1,+24.9,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4993,LLLLLLLLLL,LLLL
        17,2015/04/29 19:05:38,  0,+25.1,+24.1,+24.6,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4958,LLLLLLLLLL,LLLL
        18,2015/04/29 19:06:08,  0,+25.1,+24.2,+24.6,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4611,LLLLLLLLLL,LLLL
        19,2015/04/29 19:06:38,  0,+25.0,+24.2,+24.6,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3732,LLLLLLLLLL,LLLL
        20,2015/04/29 19:07:08,  0,+24.9,+24.2,+24.6,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3413,LLLLLLLLLL,LLLL
        21,2015/04/29 19:07:38,  0,+24.8,+24.3,+24.7,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.3138,LLLLLLLLLL,LLLL
        22,2015/04/29 19:08:08,  0,+24.8,+24.3,+24.8,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2864,LLLLLLLLLL,LLLL
        23,2015/04/29 19:08:38,  0,+24.8,+24.3,+24.8,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2643,LLLLLLLLLL,LLLL
        24,2015/04/29 19:09:08,  0,+24.9,+24.4,+24.9,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2927,LLLLLLLLLL,LLLL
        25,2015/04/29 19:09:38,  0,+24.9,+24.4,+25.0,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3561,LLLLLLLLLL,LLLL
        26,2015/04/29 19:10:08,  0,+24.9,+24.5,+25.0,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4330,LLLLLLLLLL,LLLL
        27,2015/04/29 19:10:38,  0,+24.9,+24.5,+25.1,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4865,LLLLLLLLLL,LLLL
        28,2015/04/29 19:11:08,  0,+25.0,+24.6,+25.2,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5177,LLLLLLLLLL,LLLL
        29,2015/04/29 19:11:38,  0,+25.0,+24.6,+25.3,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5297,LLLLLLLLLL,LLLL
        30,2015/04/29 19:12:08,  0,+25.0,+24.7,+25.3,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.5314,LLLLLLLLLL,LLLL
        31,2015/04/29 19:12:38,  0,+25.0,+24.8,+25.4,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5295,LLLLLLLLLL,LLLL
        32,2015/04/29 19:13:08,  0,+25.1,+24.8,+25.5,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5264,LLLLLLLLLL,LLLL
        33,2015/04/29 19:13:38,  0,+25.1,+24.8,+25.6,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5232,LLLLLLLLLL,LLLL
        34,2015/04/29 19:14:08,  0,+25.2,+24.9,+25.6,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5198,LLLLLLLLLL,LLLL
        35,2015/04/29 19:14:38,  0,+25.2,+24.9,+25.7,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5167,LLLLLLLLLL,LLLL
        36,2015/04/29 19:15:08,  0,+25.2,+25.0,+25.6,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5134,LLLLLLLLLL,LLLL
        37,2015/04/29 19:15:38,  0,+25.1,+25.0,+25.4,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.5105,LLLLLLLLLL,LLLL
        38,2015/04/29 19:16:08,  0,+25.1,+25.1,+25.2,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5068,LLLLLLLLLL,LLLL
        39,2015/04/29 19:16:38,  0,+24.9,+25.1,+25.0,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.5037,LLLLLLLLLL,LLLL
        40,2015/04/29 19:17:08,  0,+24.8,+25.2,+24.8,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5000,LLLLLLLLLL,LLLL
        41,2015/04/29 19:17:38,  0,+24.8,+25.2,+24.7,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4414,LLLLLLLLLL,LLLL
        42,2015/04/29 19:18:08,  0,+24.8,+25.3,+24.6,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3707,LLLLLLLLLL,LLLL
        43,2015/04/29 19:18:38,  0,+24.9,+25.2,+24.6,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3397,LLLLLLLLLL,LLLL
        44,2015/04/29 19:19:08,  0,+24.9,+25.2,+24.6,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3045,LLLLLLLLLL,LLLL
        45,2015/04/29 19:19:38,  0,+24.9,+25.2,+24.7,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2781,LLLLLLLLLL,LLLL
        46,2015/04/29 19:20:08,  0,+24.9,+25.1,+24.7,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2581,LLLLLLLLLL,LLLL
        47,2015/04/29 19:20:38,  0,+24.9,+25.1,+24.9,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.2881,LLLLLLLLLL,LLLL
        48,2015/04/29 19:21:08,  0,+25.0,+25.1,+25.0,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3546,LLLLLLLLLL,LLLL
        49,2015/04/29 19:21:38,  0,+25.0,+25.0,+25.0,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4342,LLLLLLLLLL,LLLL
        50,2015/04/29 19:22:08,  0,+25.0,+24.9,+25.1,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4896,LLLLLLLLLL,LLLL
        51,2015/04/29 19:22:38,  0,+25.1,+24.8,+25.1,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.5207,LLLLLLLLLL,LLLL
        52,2015/04/29 19:23:08,  0,+25.1,+24.7,+25.2,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5350,LLLLLLLLLL,LLLL
        53,2015/04/29 19:23:38,  0,+25.1,+24.6,+25.3,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5368,LLLLLLLLLL,LLLL
        54,2015/04/29 19:24:08,  0,+25.2,+24.5,+25.4,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.5354,LLLLLLLLLL,LLLL
        55,2015/04/29 19:24:38,  0,+25.2,+24.4,+25.5,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5321,LLLLLLLLLL,LLLL
        56,2015/04/29 19:25:08,  0,+25.1,+24.3,+25.5,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5288,LLLLLLLLLL,LLLL
        57,2015/04/29 19:25:38,  0,+25.1,+24.2,+25.5,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5186,LLLLLLLLLL,LLLL
        58,2015/04/29 19:26:08,  0,+25.0,+24.1,+25.5,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5124,LLLLLLLLLL,LLLL
        59,2015/04/29 19:26:38,  0,+25.0,+24.0,+25.5,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5091,LLLLLLLLLL,LLLL
        60,2015/04/29 19:27:08,  0,+25.0,+24.0,+25.5,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.5064,LLLLLLLLLL,LLLL
        61,2015/04/29 19:27:38,  0,+24.9,+24.0,+25.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5029,LLLLLLLLLL,LLLL
        62,2015/04/29 19:28:08,  0,+24.9,+24.1,+25.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4999,LLLLLLLLLL,LLLL
        63,2015/04/29 19:28:38,  0,+24.9,+24.1,+25.6,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4971,LLLLLLLLLL,LLLL
        64,2015/04/29 19:29:08,  0,+24.8,+24.1,+25.5,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4881,LLLLLLLLLL,LLLL
        65,2015/04/29 19:29:38,  0,+24.8,+24.1,+25.6,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4465,LLLLLLLLLL,LLLL
        66,2015/04/29 19:30:08,  0,+24.8,+24.2,+25.6,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3771,LLLLLLLLLL,LLLL
        67,2015/04/29 19:30:38,  0,+24.8,+24.2,+25.6,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3299,LLLLLLLLLL,LLLL
        68,2015/04/29 19:31:08,  0,+24.8,+24.2,+25.5,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2977,LLLLLLLLLL,LLLL
        69,2015/04/29 19:31:38,  0,+24.8,+24.2,+25.6,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2743,LLLLLLLLLL,LLLL
        70,2015/04/29 19:32:08,  0,+24.8,+24.3,+25.5,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2597,LLLLLLLLLL,LLLL
        71,2015/04/29 19:32:38,  0,+24.7,+24.3,+25.5,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2907,LLLLLLLLLL,LLLL
        72,2015/04/29 19:33:08,  0,+24.7,+24.3,+25.5,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3566,LLLLLLLLLL,LLLL
        73,2015/04/29 19:33:38,  0,+24.7,+24.4,+25.6,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4342,LLLLLLLLLL,LLLL
        74,2015/04/29 19:34:08,  0,+24.7,+24.4,+25.6,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.4862,LLLLLLLLLL,LLLL
        75,2015/04/29 19:34:38,  0,+24.7,+24.5,+25.5,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.5154,LLLLLLLLLL,LLLL
        76,2015/04/29 19:35:08,  0,+24.7,+24.5,+25.6,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5297,LLLLLLLLLL,LLLL
        77,2015/04/29 19:35:38,  0,+24.7,+24.6,+25.6,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.5340,LLLLLLLLLL,LLLL
        78,2015/04/29 19:36:08,  0,+24.7,+24.6,+25.6,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5345,LLLLLLLLLL,LLLL
        79,2015/04/29 19:36:38,  0,+24.7,+24.7,+25.5,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5326,LLLLLLLLLL,LLLL
        80,2015/04/29 19:37:08,  0,+24.7,+24.8,+25.5,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.5298,LLLLLLLLLL,LLLL
        81,2015/04/29 19:37:38,  0,+24.7,+24.8,+25.5,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.5262,LLLLLLLLLL,LLLL
        82,2015/04/29 19:38:08,  0,+24.7,+24.9,+25.5,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5221,LLLLLLLLLL,LLLL
        83,2015/04/29 19:38:38,  0,+24.6,+24.9,+25.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5192,LLLLLLLLLL,LLLL
        84,2015/04/29 19:39:08,  0,+24.6,+24.9,+25.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5159,LLLLLLLLLL,LLLL
        85,2015/04/29 19:39:38,  0,+24.6,+25.0,+25.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5129,LLLLLLLLLL,LLLL
        86,2015/04/29 19:40:08,  0,+24.6,+25.0,+25.5,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5101,LLLLLLLLLL,LLLL
        87,2015/04/29 19:40:38,  0,+24.6,+25.1,+25.5,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5062,LLLLLLLLLL,LLLL
        88,2015/04/29 19:41:08,  0,+24.6,+25.1,+25.5,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4764,LLLLLLLLLL,LLLL
        89,2015/04/29 19:41:38,  0,+24.6,+25.1,+25.5,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.4077,LLLLLLLLLL,LLLL
        90,2015/04/29 19:42:08,  0,+24.5,+25.2,+25.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3469,LLLLLLLLLL,LLLL
        91,2015/04/29 19:42:38,  0,+24.5,+25.2,+25.5,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3069,LLLLLLLLLL,LLLL
        92,2015/04/29 19:43:08,  0,+24.5,+25.2,+25.5,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2834,LLLLLLLLLL,LLLL
        93,2015/04/29 19:43:38,  0,+24.5,+25.2,+25.5,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.2646,LLLLLLLLLL,LLLL
        94,2015/04/29 19:44:08,  0,+24.5,+25.2,+25.5,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2601,LLLLLLLLLL,LLLL
        95,2015/04/29 19:44:38,  0,+24.5,+25.2,+25.4,+24.6,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3084,LLLLLLLLLL,LLLL
        96,2015/04/29 19:45:08,  0,+24.5,+25.1,+25.5,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3743,LLLLLLLLLL,LLLL
        97,2015/04/29 19:45:38,  0,+24.6,+25.1,+25.5,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4497,LLLLLLLLLL,LLLL
        98,2015/04/29 19:46:08,  0,+24.5,+25.0,+25.5,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5007,LLLLLLLLLL,LLLL
        99,2015/04/29 19:46:38,  0,+24.5,+25.0,+25.5,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5272,LLLLLLLLLL,LLLL
       100,2015/04/29 19:47:08,  0,+24.5,+24.9,+25.5,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5399,LLLLLLLLLL,LLLL
       101,2015/04/29 19:47:38,  0,+24.5,+24.8,+25.5,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5437,LLLLLLLLLL,LLLL
       102,2015/04/29 19:48:08,  0,+24.5,+24.7,+25.5,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5446,LLLLLLLLLL,LLLL
       103,2015/04/29 19:48:38,  0,+24.6,+24.6,+25.6,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5429,LLLLLLLLLL,LLLL
       104,2015/04/29 19:49:08,  0,+24.5,+24.5,+25.6,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.5404,LLLLLLLLLL,LLLL
       105,2015/04/29 19:49:38,  0,+24.5,+24.3,+25.6,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5379,LLLLLLLLLL,LLLL
       106,2015/04/29 19:50:08,  0,+24.5,+24.2,+25.6,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5345,LLLLLLLLLL,LLLL
       107,2015/04/29 19:50:38,  0,+24.5,+24.1,+25.6,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.5319,LLLLLLLLLL,LLLL
       108,2015/04/29 19:51:08,  0,+24.5,+24.1,+25.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.5291,LLLLLLLLLL,LLLL
       109,2015/04/29 19:51:38,  0,+24.5,+24.0,+25.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5263,LLLLLLLLLL,LLLL
       110,2015/04/29 19:52:08,  0,+24.5,+24.1,+25.5,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5233,LLLLLLLLLL,LLLL
       111,2015/04/29 19:52:38,  0,+24.6,+24.2,+25.6,+25.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5200,LLLLLLLLLL,LLLL
       112,2015/04/29 19:53:08,  0,+24.5,+24.1,+25.5,+25.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4985,LLLLLLLLLL,LLLL
       113,2015/04/29 19:53:38,  0,+24.5,+24.2,+25.6,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4382,LLLLLLLLLL,LLLL
       114,2015/04/29 19:54:08,  0,+24.5,+24.2,+25.5,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.3613,LLLLLLLLLL,LLLL
       115,2015/04/29 19:54:38,  0,+24.5,+24.2,+25.5,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3203,LLLLLLLLLL,LLLL
       116,2015/04/29 19:55:08,  0,+24.4,+24.2,+25.5,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2911,LLLLLLLLLL,LLLL
       117,2015/04/29 19:55:38,  0,+24.5,+24.2,+25.5,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.2717,LLLLLLLLLL,LLLL
       118,2015/04/29 19:56:08,  0,+24.5,+24.2,+25.5,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2619,LLLLLLLLLL,LLLL
       119,2015/04/29 19:56:38,  0,+24.5,+24.3,+25.5,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3050,LLLLLLLLLL,LLLL
       120,2015/04/29 19:57:08,  0,+24.5,+24.3,+25.5,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3740,LLLLLLLLLL,LLLL
       121,2015/04/29 19:57:38,  0,+24.5,+24.4,+25.5,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4544,LLLLLLLLLL,LLLL
       122,2015/04/29 19:58:08,  0,+24.5,+24.4,+25.5,+24.7,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5059,LLLLLLLLLL,LLLL
       123,2015/04/29 19:58:38,  0,+24.5,+24.5,+25.6,+24.8,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5313,LLLLLLLLLL,LLLL
       124,2015/04/29 19:59:08,  0,+24.5,+24.5,+25.6,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5470,LLLLLLLLLL,LLLL
       125,2015/04/29 19:59:38,  0,+24.5,+24.5,+25.6,+24.9,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5521,LLLLLLLLLL,LLLL
       126,2015/04/29 20:00:08,  0,+24.5,+24.6,+25.6,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5532,LLLLLLLLLL,LLLL
       127,2015/04/29 20:00:38,  0,+24.5,+24.7,+25.5,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.5516,LLLLLLLLLL,LLLL
       128,2015/04/29 20:01:08,  0,+24.5,+24.7,+25.5,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5491,LLLLLLLLLL,LLLL
       129,2015/04/29 20:01:38,  0,+24.5,+24.8,+25.6,+25.1,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.5458,LLLLLLLLLL,LLLL
       130,2015/04/29 20:02:08,  0,+24.5,+24.8,+25.6,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,-0.0002,+0.5424,LLLLLLLLLL,LLLL
       131,2015/04/29 20:02:38,  0,+24.5,+24.8,+25.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5393,LLLLLLLLLL,LLLL
       132,2015/04/29 20:03:08,  0,+24.5,+24.8,+25.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5361,LLLLLLLLLL,LLLL
       133,2015/04/29 20:03:38,  0,+24.5,+25.0,+25.5,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5331,LLLLLLLLLL,LLLL
       134,2015/04/29 20:04:08,  0,+24.5,+25.0,+25.6,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.5298,LLLLLLLLLL,LLLL
       135,2015/04/29 20:04:38,  0,+24.5,+25.1,+25.6,+25.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.5269,LLLLLLLLLL,LLLL
       136,2015/04/29 20:05:08,  0,+24.5,+25.1,+25.6,+25.4,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0002,+0.5116,LLLLLLLLLL,LLLL
       137,2015/04/29 20:05:38,  0,+24.4,+25.1,+25.5,+25.3,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.4558,LLLLLLLLLL,LLLL
       138,2015/04/29 20:06:08,  0,+24.5,+25.2,+25.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0000,+0.3847,LLLLLLLLLL,LLLL
       139,2015/04/29 20:06:38,  0,+24.4,+25.2,+25.5,+25.2,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.3332,LLLLLLLLLL,LLLL
       140,2015/04/29 20:07:08,  0,+24.4,+25.3,+25.5,+25.0,BURN OUT,BURN OUT,BURN OUT,BURN OUT,+0.0001,+0.2984,LLLLLLLLLL,LLLL
